NBa7we src,d4r55,RfnDt,rsqaWe,J7sVM,wiI7pd,NlVald,fontDisplayMedium,cleantext,label tranformers,score label,Tokenizing,WithoutStopwords,Stemming,kalimat,topic
https://lh3.googleusercontent.com/a-/ALV-UjUSlO2yS9-BiTBfUb2bR2DouQpViUe2an4pA69CgxMQtWS-43U=w45-h45-p-rp-mo-ba7-br100,latif farooqi (LEO),Local Guide · 515 ulasan · 4.042 foto,7 tahun lalu,,"A lovely little Island, 1 of the 3 Gili Islands. It can be reached by fast ferry from Bali or from Lombok.
A point of caution, when traveling from Lombok all the ticket agents sell ferry …",,,pulau kecil yang indah di kepulauan gili dapat dicapai dengan feri cepat dari bali atau dari lombok hati hati saat bepergian dari lombok semua agen tiket menjual feri,Positive,0.9986119270324707,"['pulau', 'kecil', 'yang', 'indah', 'di', 'kepulauan', 'gili', 'dapat', 'dicapai', 'dengan', 'feri', 'cepat', 'dari', 'bali', 'atau', 'dari', 'lombok', 'hati', 'hati', 'saat', 'bepergian', 'dari', 'lombok', 'semua', 'agen', 'tiket', 'menjual', 'feri']","['pulau', 'indah', 'kepulauan', 'gili', 'dicapai', 'feri', 'cepat', 'bali', 'lombok', 'hati', 'hati', 'bepergian', 'lombok', 'agen', 'tiket', 'menjual', 'feri']","['pulau', 'indah', 'pulau', 'gili', 'capai', 'feri', 'cepat', 'bal', 'lombok', 'hati', 'hati', 'pergi', 'lombok', 'agen', 'tiket', 'jual', 'feri']",pulau indah pulau gili capai feri cepat bal lombok hati hati pergi lombok agen tiket jual feri,0
https://lh3.googleusercontent.com/a-/ALV-UjXB6qHMa2pysDAJTrqmy0par7N1MNi4Nr5Io66MIHoB4t-r0CUL=w45-h45-p-rp-mo-br100,PribaDi,4 ulasan · 2 foto,2 bulan lalu,,Good bles,Suka,,berkah yang bagus,Positive,0.9996596574783325,"['berkah', 'yang', 'bagus']","['berkah', 'bagus']","['berkah', 'bagus']",berkah bagus,0
https://lh3.googleusercontent.com/a-/ALV-UjXAqyqA4exMmFeOi4rQSItKx068PcVrvWcMQgutLWUlSfm5tU1Z=w45-h45-p-rp-mo-ba3-br100,Amalina Budiati,Local Guide · 72 ulasan · 41 foto,6 tahun lalu,,Lovely and very memorable. Please keep it tidy and clean forever.,,,indah dan sangat berkesan mohon tetap rapi dan bersih selamanya,Positive,0.9996834993362427,"['indah', 'dan', 'sangat', 'berkesan', 'mohon', 'tetap', 'rapi', 'dan', 'bersih', 'selamanya']","['indah', 'berkesan', 'mohon', 'rapi', 'bersih']","['indah', 'kesan', 'mohon', 'rapi', 'bersih']",indah kesan mohon rapi bersih,0
https://lh3.googleusercontent.com/a/ACg8ocIKCTiezjHt6QGp28gJEZ7d658on82thNv9ePIYRuM_Ie9UGw=w45-h45-p-rp-mo-ba2-br100,Kritika,Local Guide · 1 ulasan · 1 foto,2 tahun lalu,,Best place to enjoy lovely sunset,,,tempat terbaik untuk menikmati matahari terbenam yang indah,Positive,0.9996359348297119,"['tempat', 'terbaik', 'untuk', 'menikmati', 'matahari', 'terbenam', 'yang', 'indah']","['terbaik', 'menikmati', 'matahari', 'terbenam', 'indah']","['baik', 'nikmat', 'matahari', 'benam', 'indah']",baik nikmat matahari benam indah,0
https://lh3.googleusercontent.com/a-/ALV-UjULLCc5WFBaciuumguGzticKVOIp4Obr2Moz37c_zd_ihVSKydb=w45-h45-p-rp-mo-ba5-br100,Time Traveler,Local Guide · 152 ulasan · 1.097 foto,6 tahun lalu,,"Tempat liburan yang sangat seru.

Slogan disini: “NO POLUSI, NO POLISI” …",,,tempat liburan yang sangat seru slogan disini no polusi no polisi,Positive,0.9993605017662048,"['tempat', 'liburan', 'yang', 'sangat', 'seru', 'slogan', 'disini', 'no', 'polusi', 'no', 'polisi']","['liburan', 'seru', 'slogan', 'no', 'polusi', 'no', 'polisi']","['libur', 'seru', 'slogan', 'no', 'polusi', 'no', 'polisi']",libur seru slogan no polusi no polisi,0
https://lh3.googleusercontent.com/a-/ALV-UjX13DGbp5Iz9AqVy54CIVSSxvvt0k6_sWvY_nl8lNp7WbfdAz0=w45-h45-p-rp-mo-br100,Muhammad Zikri,1 ulasan · 18 foto,5 tahun lalu,,"Bagus,indah,nyaman,bersih,all perfect",,,bagus indah nyaman bersih all perfect,Positive,0.999584972858429,"['bagus', 'indah', 'nyaman', 'bersih', 'all', 'perfect']","['bagus', 'indah', 'nyaman', 'bersih', 'all', 'perfect']","['bagus', 'indah', 'nyaman', 'bersih', 'all', 'perfect']",bagus indah nyaman bersih all perfect,0
https://lh3.googleusercontent.com/a-/ALV-UjX-QiKxkg1zVcuj1kzQfz91UDJRvyJw9Wfhyf6zSmhI6ZrCZjMvoA=w45-h45-p-rp-mo-ba4-br100,Kharisma Dewi,Local Guide · 27 ulasan · 275 foto,5 tahun lalu,,"Tempat yang nyaman dan banyak spot cantik untuk menikmati sunset maupun sunrise, pantai yang bersih, laut yang tenang dan banyak pilihan penginapan",Suka,,tempat yang nyaman dan banyak spot cantik untuk menikmati sunset maupun sunrise pantai yang bersih laut yang tenang dan banyak pilihan penginapan,Positive,0.9995507597923279,"['tempat', 'yang', 'nyaman', 'dan', 'banyak', 'spot', 'cantik', 'untuk', 'menikmati', 'sunset', 'maupun', 'sunrise', 'pantai', 'yang', 'bersih', 'laut', 'yang', 'tenang', 'dan', 'banyak', 'pilihan', 'penginapan']","['nyaman', 'spot', 'cantik', 'menikmati', 'sunset', 'sunrise', 'pantai', 'bersih', 'laut', 'tenang', 'pilihan', 'penginapan']","['nyaman', 'spot', 'cantik', 'nikmat', 'sunset', 'sunrise', 'pantai', 'bersih', 'laut', 'tenang', 'pilih', 'inap']",nyaman spot cantik nikmat sunset sunrise pantai bersih laut tenang pilih inap,6
https://lh3.googleusercontent.com/a-/ALV-UjX2KDPmR-NnRr5DixJnXcnsQ696G-llMtbYiysl26fRnjcDPSiY4A=w45-h45-p-rp-mo-ba3-br100,Dan Moldovan,Local Guide · 77 ulasan · 3 foto,2 tahun lalu,,One star because you allow companies like SemayaOne to operate on your beautiful island. They are a disgrace to everythibg you built here. I wouldn’t want to return to Gili T knowing that the ferry operators are such a scam.,,,satu bintang karena anda mengizinkan perusahaan seperti semayaone beroperasi di pulau indah anda mereka memalukan bagi semua yang anda bangun di sini saya tidak ingin kembali ke gili dengan mengetahui bahwa operator feri benar benar penipu,Negative,0.999869704246521,"['satu', 'bintang', 'karena', 'anda', 'mengizinkan', 'perusahaan', 'seperti', 'semayaone', 'beroperasi', 'di', 'pulau', 'indah', 'anda', 'mereka', 'memalukan', 'bagi', 'semua', 'yang', 'anda', 'bangun', 'di', 'sini', 'saya', 'tidak', 'ingin', 'kembali', 'ke', 'gili', 'dengan', 'mengetahui', 'bahwa', 'operator', 'feri', 'benar', 'benar', 'penipu']","['bintang', 'mengizinkan', 'perusahaan', 'semayaone', 'beroperasi', 'pulau', 'indah', 'memalukan', 'bangun', 'gili', 'operator', 'feri', 'penipu']","['bintang', 'izin', 'usaha', 'semayaone', 'operasi', 'pulau', 'indah', 'malu', 'bangun', 'gili', 'operator', 'feri', 'tipu']",bintang izin usaha semayaone operasi pulau indah malu bangun gili operator feri tipu,0
https://lh3.googleusercontent.com/a-/ALV-UjUo2SVz-0IBxsaeGIQZwaIb48Rcsp9GUKB8_ymtlNOjbTwXDD-j=w45-h45-p-rp-mo-ba3-br100,Arfina Trifosa,Local Guide · 38 ulasan · 7 foto,3 tahun lalu,,"Tempat yg bener2 bagus
Jalan2 kesini g rugi deh...👍 …",Suka,,tempat yg bener bagus jalan kesini g rugi deh,Negative,0.9998599290847778,"['tempat', 'yg', 'bener', 'bagus', 'jalan', 'kesini', 'g', 'rugi', 'deh']","['bener', 'bagus', 'jalan', 'kesini', 'g', 'rugi', 'deh']","['bener', 'bagus', 'jalan', 'kesini', 'g', 'rugi', 'deh']",bener bagus jalan kesini g rugi deh,0
https://lh3.googleusercontent.com/a-/ALV-UjV3ytUarqpLa-iYvkRAlb9cCuqf6vhDtflVX2KWAN_nVagim2c=w45-h45-p-rp-mo-ba5-br100,Ken S,Local Guide · 142 ulasan · 445 foto,Diedit 8 tahun lalu,,Small single lane width of dirt roads throughout the island. ATMs aren't too difficult to find on the main strip where you get on/off boats (JI. Pantai Gili Trawangan) …,,,jalan tanah selebar satu jalur kecil di seluruh pulau atm tidak terlalu sulit ditemukan di jalur utama tempat anda turun dari perahu ji pantai gili trawangan,Positive,0.9952040910720825,"['jalan', 'tanah', 'selebar', 'satu', 'jalur', 'kecil', 'di', 'seluruh', 'pulau', 'atm', 'tidak', 'terlalu', 'sulit', 'ditemukan', 'di', 'jalur', 'utama', 'tempat', 'anda', 'turun', 'dari', 'perahu', 'ji', 'pantai', 'gili', 'trawangan']","['jalan', 'tanah', 'selebar', 'jalur', 'pulau', 'atm', 'sulit', 'ditemukan', 'jalur', 'utama', 'turun', 'perahu', 'ji', 'pantai', 'gili', 'trawangan']","['jalan', 'tanah', 'lebar', 'jalur', 'pulau', 'atm', 'sulit', 'temu', 'jalur', 'utama', 'turun', 'perahu', 'ji', 'pantai', 'gili', 'trawangan']",jalan tanah lebar jalur pulau atm sulit temu jalur utama turun perahu ji pantai gili trawangan,0
https://lh3.googleusercontent.com/a-/ALV-UjXFjFK6kXqcUt5mH_VyVsnnXeMEIhHiAL8FOQDnS1GKkuDwqhgc=w45-h45-p-rp-mo-ba5-br100,Ulfa O,Local Guide · 500 ulasan · 458 foto,8 tahun lalu,,"Its a really nice island, with a lot of imported stuff, lots of cafes and resto with western options. Even a shop full of wine and beers. There are lots of diving rental and snorkling tours available. Didnt explore a lot but it seems really lively place. Day and night. Would think its not Indonesia lmao",Suka,,ini adalah pulau yang sangat bagus dengan banyak barang impor banyak kafe dan resto dengan pilihan barat bahkan toko yang penuh dengan anggur dan bir ada banyak persewaan menyelam dan tur snorkeling yang tersedia tidak banyak menjelajah tetapi tampaknya tempat ini sangat ramai siang dan malam akan berpikir itu bukan indonesia lmao,Positive,0.9986943602561951,"['ini', 'adalah', 'pulau', 'yang', 'sangat', 'bagus', 'dengan', 'banyak', 'barang', 'impor', 'banyak', 'kafe', 'dan', 'resto', 'dengan', 'pilihan', 'barat', 'bahkan', 'toko', 'yang', 'penuh', 'dengan', 'anggur', 'dan', 'bir', 'ada', 'banyak', 'persewaan', 'menyelam', 'dan', 'tur', 'snorkeling', 'yang', 'tersedia', 'tidak', 'banyak', 'menjelajah', 'tetapi', 'tampaknya', 'tempat', 'ini', 'sangat', 'ramai', 'siang', 'dan', 'malam', 'akan', 'berpikir', 'itu', 'bukan', 'indonesia', 'lmao']","['pulau', 'bagus', 'barang', 'impor', 'kafe', 'resto', 'pilihan', 'barat', 'toko', 'penuh', 'anggur', 'bir', 'persewaan', 'menyelam', 'tur', 'snorkeling', 'tersedia', 'menjelajah', 'ramai', 'siang', 'malam', 'berpikir', 'indonesia', 'lmao']","['pulau', 'bagus', 'barang', 'impor', 'kafe', 'resto', 'pilih', 'barat', 'toko', 'penuh', 'anggur', 'bir', 'sewa', 'selam', 'tur', 'snorkeling', 'sedia', 'jelajah', 'ramai', 'siang', 'malam', 'pikir', 'indonesia', 'lmao']",pulau bagus barang impor kafe resto pilih barat toko penuh anggur bir sewa selam tur snorkeling sedia jelajah ramai siang malam pikir indonesia lmao,1
https://lh3.googleusercontent.com/a-/ALV-UjWTpAm_yeAa20s0aXIdFTEOgAxxCZ5A4_RJDUZ-VQ0er3z-qv7hJw=w45-h45-p-rp-mo-ba6-br100,Dony Lay,Local Guide · 974 ulasan · 1.261 foto,7 tahun lalu,,"Pulau yang indah dan pantai yang asri, liburan disini anda tidak perlu khawatir pengi apan karena di gili trawangan ini tersedia banyak homestay yang bisa disewa sesuai budget anda.",Suka,,pulau yang indah dan pantai yang asri liburan disini anda tidak perlu khawatir pengi apan karena di gili trawangan ini tersedia banyak homestay yang bisa disewa sesuai budget anda,Positive,0.9996033310890198,"['pulau', 'yang', 'indah', 'dan', 'pantai', 'yang', 'asri', 'liburan', 'disini', 'anda', 'tidak', 'perlu', 'khawatir', 'pengi', 'apan', 'karena', 'di', 'gili', 'trawangan', 'ini', 'tersedia', 'banyak', 'homestay', 'yang', 'bisa', 'disewa', 'sesuai', 'budget', 'anda']","['pulau', 'indah', 'pantai', 'asri', 'liburan', 'khawatir', 'pengi', 'apan', 'gili', 'trawangan', 'tersedia', 'homestay', 'disewa', 'sesuai', 'budget']","['pulau', 'indah', 'pantai', 'asri', 'libur', 'khawatir', 'pengi', 'apan', 'gili', 'trawangan', 'sedia', 'homestay', 'sewa', 'sesuai', 'budget']",pulau indah pantai asri libur khawatir pengi apan gili trawangan sedia homestay sewa sesuai budget,0
https://lh3.googleusercontent.com/a-/ALV-UjWxH4N8ivbJgNH1Zt7vpwydCEhUI4ya0NOsHri2iXLfgiyXAkWGMA=w45-h45-p-rp-mo-br100,Dianaa _,2 ulasan · 1 foto,6 bulan lalu,,pegawai cat calling tidak sopan ga punya adab,Suka,,pegawai cat calling tidak sopan ga punya adab,Negative,0.9998763799667358,"['pegawai', 'cat', 'calling', 'tidak', 'sopan', 'ga', 'punya', 'adab']","['pegawai', 'cat', 'calling', 'sopan', 'ga', 'adab']","['pegawai', 'cat', 'calling', 'sopan', 'ga', 'adab']",pegawai cat calling sopan ga adab,-1
https://lh3.googleusercontent.com/a-/ALV-UjWHOUFBmHF1PKK72Ev7E5AiilOuPTIg4PbSqoVW9SzTNZc0mMWE=w45-h45-p-rp-mo-ba5-br100,Javi KRG,Local Guide · 148 ulasan · 468 foto,Diedit 6 tahun lalu,,"Amazing island to visit. Trawangan is the biggest of the three island that are closer. It's the most party island of the three. You have many bars, restaurants, shops. Etc.. etc... and many hotels to stay. The other two islands are smaller …",,,pulau yang menakjubkan untuk dikunjungi trawangan adalah yang terbesar dari tiga pulau yang lebih dekat itu adalah pulau yang paling banyak berpesta dari ketiganya anda memiliki banyak bar restoran toko dll dan banyak hotel untuk menginap dua pulau lainnya lebih kecil,Positive,0.9988158941268921,"['pulau', 'yang', 'menakjubkan', 'untuk', 'dikunjungi', 'trawangan', 'adalah', 'yang', 'terbesar', 'dari', 'tiga', 'pulau', 'yang', 'lebih', 'dekat', 'itu', 'adalah', 'pulau', 'yang', 'paling', 'banyak', 'berpesta', 'dari', 'ketiganya', 'anda', 'memiliki', 'banyak', 'bar', 'restoran', 'toko', 'dll', 'dan', 'banyak', 'hotel', 'untuk', 'menginap', 'dua', 'pulau', 'lainnya', 'lebih', 'kecil']","['pulau', 'menakjubkan', 'dikunjungi', 'trawangan', 'terbesar', 'pulau', 'pulau', 'berpesta', 'ketiganya', 'memiliki', 'bar', 'restoran', 'toko', 'dll', 'hotel', 'menginap', 'pulau']","['pulau', 'takjub', 'kunjung', 'trawangan', 'besar', 'pulau', 'pulau', 'pesta', 'tiga', 'milik', 'bar', 'restoran', 'toko', 'dll', 'hotel', 'inap', 'pulau']",pulau takjub kunjung trawangan besar pulau pulau pesta tiga milik bar restoran toko dll hotel inap pulau,2
https://lh3.googleusercontent.com/a-/ALV-UjVEuNDSvBy5QjcD8W8pNvE8aavxJ0AcOJw9IikmWTDOw47RxUAPtQ=w45-h45-p-rp-mo-ba6-br100,Rachmat Hidayat,Local Guide · 523 ulasan · 1.232 foto,6 tahun lalu,,"Tidak ada larangan di tempat ini kecuali maling, pengalaman ketinggalan kamera disisi selatan pulau hingga semalaman, esok paginya ditemani om gimbal menyusuri panti sembari mencari kamera saya, benar saja kamera tersebut masih utuh di tempatnya, tampi aseh semeton, tampi aseh Gili Trawangan.",Suka,,tidak ada larangan di tempat ini kecuali maling pengalaman ketinggalan kamera disisi selatan pulau hingga semalaman esok paginya ditemani om gimbal menyusuri panti sembari mencari kamera saya benar saja kamera tersebut masih utuh di tempatnya tampi aseh semeton tampi aseh gili trawangan,Neutral,0.5990539193153381,"['tidak', 'ada', 'larangan', 'di', 'tempat', 'ini', 'kecuali', 'maling', 'pengalaman', 'ketinggalan', 'kamera', 'disisi', 'selatan', 'pulau', 'hingga', 'semalaman', 'esok', 'paginya', 'ditemani', 'om', 'gimbal', 'menyusuri', 'panti', 'sembari', 'mencari', 'kamera', 'saya', 'benar', 'saja', 'kamera', 'tersebut', 'masih', 'utuh', 'di', 'tempatnya', 'tampi', 'aseh', 'semeton', 'tampi', 'aseh', 'gili', 'trawangan']","['larangan', 'kecuali', 'maling', 'pengalaman', 'ketinggalan', 'kamera', 'disisi', 'selatan', 'pulau', 'semalaman', 'esok', 'paginya', 'ditemani', 'om', 'gimbal', 'menyusuri', 'panti', 'sembari', 'mencari', 'kamera', 'kamera', 'utuh', 'tempatnya', 'tampi', 'aseh', 'semeton', 'tampi', 'aseh', 'gili', 'trawangan']","['larang', 'kecuali', 'maling', 'alam', 'tinggal', 'kamera', 'sisi', 'selatan', 'pulau', 'malam', 'esok', 'pagi', 'tani', 'om', 'gimbal', 'susur', 'panti', 'sembari', 'cari', 'kamera', 'kamera', 'utuh', 'tempat', 'tampi', 'aseh', 'semeton', 'tampi', 'aseh', 'gili', 'trawangan']",larang kecuali maling alam tinggal kamera sisi selatan pulau malam esok pagi tani om gimbal susur panti sembari cari kamera kamera utuh tempat tampi aseh semeton tampi aseh gili trawangan,0
https://lh3.googleusercontent.com/a-/ALV-UjVYX1_9jBB1fy5dFrZGq2cNayy2BWSKgPIVNGJy0E5vCj4-4U4=w45-h45-p-rp-mo-ba3-br100,Dian Mahayu,Local Guide · 27 ulasan · 36 foto,Diedit 4 tahun lalu,,Went here last year. Beautiful seascape. Love the beach. Cycling around the island was totally fun thing to do with my friends. Had a good time here.,,,pergi ke sini tahun lalu pemandangan laut yang indah suka pantai bersepeda mengelilingi pulau benar benar menyenangkan untuk dilakukan bersama teman teman bersenang senang di sini,Positive,0.9996472597122192,"['pergi', 'ke', 'sini', 'tahun', 'lalu', 'pemandangan', 'laut', 'yang', 'indah', 'suka', 'pantai', 'bersepeda', 'mengelilingi', 'pulau', 'benar', 'benar', 'menyenangkan', 'untuk', 'dilakukan', 'bersama', 'teman', 'teman', 'bersenang', 'senang', 'di', 'sini']","['pergi', 'pemandangan', 'laut', 'indah', 'suka', 'pantai', 'bersepeda', 'mengelilingi', 'pulau', 'menyenangkan', 'teman', 'teman', 'bersenang', 'senang']","['pergi', 'pandang', 'laut', 'indah', 'suka', 'pantai', 'sepeda', 'keliling', 'pulau', 'senang', 'teman', 'teman', 'senang', 'senang']",pergi pandang laut indah suka pantai sepeda keliling pulau senang teman teman senang senang,0
https://lh3.googleusercontent.com/a-/ALV-UjUWLRKk0c7UP5b3Kf1PbLu7b9_WXrn6ILP-eEnpckUc-uyCIsE=w45-h45-p-rp-mo-ba3-br100,Eliza M,Local Guide · 33 ulasan · 45 foto,8 tahun lalu,,This is the dirtiest place I have ever seen in my life and 4.45 am obligatory wake up. Locals just throw away all trash where it suits them. Even around theirs homes. Palm trees are surrounded by thick layer of trash. It’s not some trash …,,,ini adalah tempat paling kotor yang pernah kulihat dalam hidupku dan aku wajib membangunkan penduduk setempat buang saja semua sampah di tempat yang cocok bagi mereka bahkan di sekitar rumah mereka pohon pohon palem dikelilingi oleh lapisan sampah yang tebal itu bukan sampah,Negative,0.9717264175415039,"['ini', 'adalah', 'tempat', 'paling', 'kotor', 'yang', 'pernah', 'kulihat', 'dalam', 'hidupku', 'dan', 'aku', 'wajib', 'membangunkan', 'penduduk', 'setempat', 'buang', 'saja', 'semua', 'sampah', 'di', 'tempat', 'yang', 'cocok', 'bagi', 'mereka', 'bahkan', 'di', 'sekitar', 'rumah', 'mereka', 'pohon', 'pohon', 'palem', 'dikelilingi', 'oleh', 'lapisan', 'sampah', 'yang', 'tebal', 'itu', 'bukan', 'sampah']","['kotor', 'kulihat', 'hidupku', 'wajib', 'membangunkan', 'penduduk', 'buang', 'sampah', 'cocok', 'rumah', 'pohon', 'pohon', 'palem', 'dikelilingi', 'lapisan', 'sampah', 'tebal', 'sampah']","['kotor', 'lihat', 'hidup', 'wajib', 'bangun', 'duduk', 'buang', 'sampah', 'cocok', 'rumah', 'pohon', 'pohon', 'palem', 'keliling', 'lapis', 'sampah', 'tebal', 'sampah']",kotor lihat hidup wajib bangun duduk buang sampah cocok rumah pohon pohon palem keliling lapis sampah tebal sampah,0
https://lh3.googleusercontent.com/a-/ALV-UjXaQnMaWI2gCWwCYAJ6t-zP_zPlkeaKhzS0EM-cE6vHdEADoaSj=w45-h45-p-rp-mo-ba3-br100,Abdul Hayyi Muslim,Local Guide · 31 ulasan · 38 foto,3 tahun lalu,,"I would describe the island as a party island. Fully developed area with plenty of bars. Pretty busy during high season ( summer ). The busy area mainly in the east side of the island, which is next to the harbour.",Suka,,saya akan menggambarkan pulau ini sebagai pulau pesta kawasan yang sepenuhnya berkembang dengan banyak bar yang cukup sibuk selama musim ramai musim panas kawasan sibuk terutama di sisi timur pulau yang terletak di sebelah pelabuhan,Positive,0.9887087941169739,"['saya', 'akan', 'menggambarkan', 'pulau', 'ini', 'sebagai', 'pulau', 'pesta', 'kawasan', 'yang', 'sepenuhnya', 'berkembang', 'dengan', 'banyak', 'bar', 'yang', 'cukup', 'sibuk', 'selama', 'musim', 'ramai', 'musim', 'panas', 'kawasan', 'sibuk', 'terutama', 'di', 'sisi', 'timur', 'pulau', 'yang', 'terletak', 'di', 'sebelah', 'pelabuhan']","['menggambarkan', 'pulau', 'pulau', 'pesta', 'kawasan', 'sepenuhnya', 'berkembang', 'bar', 'sibuk', 'musim', 'ramai', 'musim', 'panas', 'kawasan', 'sibuk', 'sisi', 'timur', 'pulau', 'terletak', 'sebelah', 'pelabuhan']","['gambar', 'pulau', 'pulau', 'pesta', 'kawasan', 'sepenuh', 'kembang', 'bar', 'sibuk', 'musim', 'ramai', 'musim', 'panas', 'kawasan', 'sibuk', 'sisi', 'timur', 'pulau', 'letak', 'belah', 'labuh']",gambar pulau pulau pesta kawasan sepenuh kembang bar sibuk musim ramai musim panas kawasan sibuk sisi timur pulau letak belah labuh,0
https://lh3.googleusercontent.com/a-/ALV-UjXcz1u2NczEx4yov6ALySEZjamxB3DEAfgYR4gtfCuekG3T1MKt=w45-h45-p-rp-mo-ba4-br100,Bushra Bashar,Local Guide · 78 ulasan · 201 foto,7 tahun lalu,,One of the most beautiful places I have visited. gilli trawangan among other 2 gilli islands was most lively and easy going place to me. front side of the island will blow your mind with local food/people/activities and crowds and the other …,Suka,,salah satu tempat terindah yang pernah saya kunjungi gilli trawangan di antara pulau pulau gilli lainnya adalah tempat yang paling ramai dan mudah dijangkau bagi saya sisi depan pulau akan membuat anda terpesona dengan aktivitas orang orang makanan lokal dan keramaian dan lainnya,Positive,0.9997171759605408,"['salah', 'satu', 'tempat', 'terindah', 'yang', 'pernah', 'saya', 'kunjungi', 'gilli', 'trawangan', 'di', 'antara', 'pulau', 'pulau', 'gilli', 'lainnya', 'adalah', 'tempat', 'yang', 'paling', 'ramai', 'dan', 'mudah', 'dijangkau', 'bagi', 'saya', 'sisi', 'depan', 'pulau', 'akan', 'membuat', 'anda', 'terpesona', 'dengan', 'aktivitas', 'orang', 'orang', 'makanan', 'lokal', 'dan', 'keramaian', 'dan', 'lainnya']","['salah', 'terindah', 'kunjungi', 'gilli', 'trawangan', 'pulau', 'pulau', 'gilli', 'ramai', 'mudah', 'dijangkau', 'sisi', 'pulau', 'terpesona', 'aktivitas', 'orang', 'orang', 'makanan', 'lokal', 'keramaian']","['salah', 'indah', 'kunjung', 'gilli', 'trawangan', 'pulau', 'pulau', 'gilli', 'ramai', 'mudah', 'jangkau', 'sisi', 'pulau', 'pesona', 'aktivitas', 'orang', 'orang', 'makan', 'lokal', 'ramai']",salah indah kunjung gilli trawangan pulau pulau gilli ramai mudah jangkau sisi pulau pesona aktivitas orang orang makan lokal ramai,0
https://lh3.googleusercontent.com/a-/ALV-UjVm545pHhJjOAjnYwx69PkglqwWZRnscnI-rxeMJ0XnbdA_SPjt=w45-h45-p-rp-mo-ba6-br100,Sutandi Pakpahan,Local Guide · 260 ulasan · 1.997 foto,5 tahun lalu,,"Kali pertama ke giliran trawangan, pulau tidak terlalu besar cukup 1 jam untuk mengelilingi pulau dengan jalan kaki atau bersepeda.",Suka,,kali pertama ke giliran trawangan pulau tidak terlalu besar cukup jam untuk mengelilingi pulau dengan jalan kaki atau bersepeda,Positive,0.9778122305870056,"['kali', 'pertama', 'ke', 'giliran', 'trawangan', 'pulau', 'tidak', 'terlalu', 'besar', 'cukup', 'jam', 'untuk', 'mengelilingi', 'pulau', 'dengan', 'jalan', 'kaki', 'atau', 'bersepeda']","['kali', 'giliran', 'trawangan', 'pulau', 'jam', 'mengelilingi', 'pulau', 'jalan', 'kaki', 'bersepeda']","['kali', 'gilir', 'trawangan', 'pulau', 'jam', 'keliling', 'pulau', 'jalan', 'kaki', 'sepeda']",kali gilir trawangan pulau jam keliling pulau jalan kaki sepeda,0
https://lh3.googleusercontent.com/a/ACg8ocJCXoSHY4AWVmGHYEPc7WxHO4LztYH2fHkJmoCM8VJsZAvrOQ=w45-h45-p-rp-mo-ba3-br100,toto smith,Local Guide · 63 ulasan · 56 foto,7 tahun lalu,,Tempatnya sangat indah dengan pasir putih dan air yg jernih.,Suka,3.0,tempatnya sangat indah dengan pasir putih dan air yg jernih,Positive,0.9997736811637878,"['tempatnya', 'sangat', 'indah', 'dengan', 'pasir', 'putih', 'dan', 'air', 'yg', 'jernih']","['tempatnya', 'indah', 'pasir', 'putih', 'air', 'jernih']","['tempat', 'indah', 'pasir', 'putih', 'air', 'jernih']",tempat indah pasir putih air jernih,0
https://lh3.googleusercontent.com/a-/ALV-UjW-xxVOk5rcBVt1ejOkIJ0ijyLnolKnq8LDlX-8yof-8kyH8HNU=w45-h45-p-rp-mo-ba2-br100,Eddy Endy,Local Guide · 14 ulasan · 10 foto,setahun lalu,,Island by itself is amazing. But when I see animals suffering it automatically ruins my mood. Terrible torture for horses :(,Suka,,pulau itu sendiri sungguh luar biasa tetapi ketika saya melihat hewan menderita hal itu secara otomatis merusak suasana hati saya penyiksaan yang mengerikan terhadap kuda,Negative,0.9998517036437988,"['pulau', 'itu', 'sendiri', 'sungguh', 'luar', 'biasa', 'tetapi', 'ketika', 'saya', 'melihat', 'hewan', 'menderita', 'hal', 'itu', 'secara', 'otomatis', 'merusak', 'suasana', 'hati', 'saya', 'penyiksaan', 'yang', 'mengerikan', 'terhadap', 'kuda']","['pulau', 'sungguh', 'hewan', 'menderita', 'otomatis', 'merusak', 'suasana', 'hati', 'penyiksaan', 'mengerikan', 'kuda']","['pulau', 'sungguh', 'hewan', 'derita', 'otomatis', 'rusak', 'suasana', 'hati', 'siksa', 'keri', 'kuda']",pulau sungguh hewan derita otomatis rusak suasana hati siksa keri kuda,0
